复核优先级,复核原因,建议动作,质量分,地区,来源栏目,发布部门,文件标题,发布日期,命中关键词,文档类型,原文链接,来源列表页
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布广西统调电厂2022年9月份并网运行考核及辅助服务补偿结果的通知 2023-01-16,2023-01-16,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245831.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_19.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2020年11月并网运行考核及辅助服务补偿结果的通知 2021-01-05,2021-01-05,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245633.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_33.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2021年10月并网运行考核及辅助服务补偿结果的通知 2022-02-11,2022-02-11,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245733.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_26.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2021年11、12月并网运行考核及辅助服务补偿结果的通知 2022-02-25,2022-02-25,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245738.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_26.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2021年8月并网运行考核及辅助服务补偿结果的通知 2021-10-25,2021-10-25,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245704.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_28.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2021年9月并网运行考核及辅助服务补偿结果的通知 2021-11-22,2021-11-22,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245712.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_27.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年1月并网运行考核及辅助服务补偿结果的通知 2022-04-18,2022-04-18,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245759.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_24.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年2月并网运行考核及辅助服务补偿结果的通知 2022-05-19,2022-05-19,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245764.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_24.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年3月并网运行考核及辅助服务补偿结果的通知 2022-06-07,2022-06-07,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245771.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_23.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年4月并网运行考核及辅助服务补偿结果的通知 2022-07-13,2022-07-13,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245782.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_23.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年5月并网运行考核及辅助服务补偿结果的通知 2022-07-21,2022-07-21,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245786.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年6月并网运行考核及辅助服务补偿结果的通知 2022-08-29,2022-08-29,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245795.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年6月并网运行考核及辅助服务补偿结果的通知 2022-09-02,2022-09-02,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245797.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_22.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年7月并网运行考核及辅助服务补偿结果的通知 2022-10-11,2022-10-11,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245805.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_21.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于发布海南统调电厂2022年8-12月份并网运行考核及辅助服务补偿结果的通知 2023-05-31,2022-08-12,辅助服务,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245865.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_17.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于征求《海南电力中长期交易规则 （征求意见稿）》意见的通知 2022-01-12,2022-01-12,交易规则;中长期,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245726.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_26.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,关于征求南方区域备用辅助服务市场建设方案意见的函 2021-09-14,2021-09-14,辅助服务;备用,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245691.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_29.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,南方能源监管局加强监管 保障辖区内2024年年度交易顺利完成 2024-01-26,2024-01-26,年度交易,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245958.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_11.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,南方区域,国家能源局南方监管局-通知公示,国家能源局派出机构,转发国家能源局综合司关于做好岁末年初、迎峰度冬期间电力建设工程施工安全工作的通知 2023-12-06,2023-12-06,迎峰度冬,HTML,https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245937.html,https://nfj.nea.gov.cn/xwzx/tzgg/index_12.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公布2023年1月四川省直调发电厂辅助服务补偿及并网运行考核情况的通知 2023-06-15,2023-06-15,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134396.html,https://scb.nea.gov.cn/dtyw/tzgg/index_16.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公布2023年2月四川省直调发电厂辅助服务补偿及并网运行考核情况的通知 2023-09-06,2023-09-06,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134404.html,https://scb.nea.gov.cn/dtyw/tzgg/index_15.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公开征求《四川电力中长期交易规则（2024年修订版征求意见稿）》意见的通知 2024-11-08,2024-11-08,交易规则;中长期,PDF,https://scb.nea.gov.cn/dtyw/tzgg/202411/P020241108651338855917.pdf,https://scb.nea.gov.cn/dtyw/tzgg/index_9.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于公开征求《四川负荷侧调峰辅助服务市场交易细则（征求意见稿）》意见的通知 2023-04-19,2023-04-19,辅助服务;调峰,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134378.html,https://scb.nea.gov.cn/dtyw/tzgg/index_17.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于印发《四川省新型储能电站安全管理工作导则（暂行）》的通知（川发改能源〔2025〕63号）,2025-02-20,新型储能,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2025/2/20/e9aa1978982a444a9b72afb3ee856872.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_13.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,国家能源局四川监管办公室-通知公告,国家能源局四川监管办公室,关于将储能设施纳入四川自动发电控制辅助服务市场试运行的通知 2021-03-19,2021-03-19,辅助服务,HTML,https://scb.nea.gov.cn/dtyw/tzgg/202310/t20231009_134244.html,https://scb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于开展四川电力市场2024年保底售电服务有关工作的通知（川发改能源〔2024〕95号）,2024-03-22,电力市场,HTML,https://fgw.sc.gov.cn/sfgw/c106096/2024/3/22/8f969784932d4c29a4f1e6d6b1a9e8b6.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_22.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于明确四川电力市场2024年保底售电公司的通知（川发改能源〔2024〕135号）,2024-04-26,电力市场,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2024/4/26/e3c95a8153df4d388d0050aa9dfdeb3f.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_20.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于贯彻落实《国家发展改革委 国家能源局关于建立煤电容量电价机制的通知》的通知（川发改价格〔2024〕24号...,2024-01-19,容量电价,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2024/1/19/22753ed83506404f9cdd02af75e258ca.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_22.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,四川,四川省发展和改革委员会-通知公告,四川省发展和改革委员会,关于进一步完善新型储能价格机制的通知(川发改价格〔2025〕14号),2025-03-07,新型储能,HTML,https://fgw.sc.gov.cn/sfgw/tzgg/2025/3/7/6cc70ce84eb64e40b0bc543f715f9861.shtml,https://fgw.sc.gov.cn/sfgw/tzgg/list_13.shtml
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于填报2011年电力交易与市场秩序有关数据的通知 2012-02-03,2012-02-03,电力交易,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110034.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_31.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,关于征求《山东省电力中长期交易规则(试行)》意见的函 2017-01-20,2017-01-20,交易规则;中长期,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110317.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_12.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,山东能源监管办关于征求《山东省发电厂并网运行管理实施细则(2022年修订版)》等六个规范性文... 2022-10-10,2022-10-10,实施细则,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110470.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_2.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,山东,国家能源局山东监管办公室-通知公告,国家能源局派出机构,山东能源监管办关于征求《山东省电力并网运行管理实施细则(2023年修订版)》《山东省电力辅助... 2023-03-08,2023-03-08,实施细则,HTML,https://sdb.nea.gov.cn/dtyw/tzgg/202309/t20230919_110472.html,https://sdb.nea.gov.cn/dtyw/tzgg/index_2.html
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,山西,山西省能源局-政策文件检索电力,山西省能源局,关于滚动调整新型储能项目建设库的通知,2023-05-08,新型储能,HTML,http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202311/t20231129_9435605.shtml,https://nyj.shanxi.gov.cn/trs-search/trssearch/openSearch/getZwgkList?keywords=%E7%94%B5%E5%8A%9B&pageNum=6&siteId=60&chnId=&dockind=2&position=0&sort=1&suitability=0
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,山西,山西省能源局-政策文件检索电力,山西省能源局,山西省能源局关于推动能源领域科技装备高质量发展的通知,2023-12-01,高质量发展,HTML,http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202312/t20231208_9441893.shtml,https://nyj.shanxi.gov.cn/trs-search/trssearch/openSearch/getZwgkList?keywords=%E7%94%B5%E5%8A%9B&pageNum=9&siteId=60&chnId=&dockind=2&position=0&sort=1&suitability=0
P2,接近自动线但主题需确认,人工核验后决定是否入库,54,广东,广东省能源局-通知公告,广东省能源局,广东省能源局 国家能源局南方监管局关于2025年电力市场交易有关事项的通知11-22,,电力市场,HTML,https://drc.gd.gov.cn/snyj/tzgg/content/post_4582745.html,https://drc.gd.gov.cn/snyj/tzgg/mindex_10.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公开征求《<新疆电力中长期交易实施细则>部分条款修订稿》意见的通知 2025-04-20,2025-04-20,实施细则;中长期,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202504/t20250421_279829.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_2.html
P2,征求意见类，需确认是否已有正式稿,人工确认有效状态后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公开征求《新疆电力辅助服务市场运营规则（征求意见稿）》意见的通知 2025-04-20,2025-04-20,运营规则;辅助服务,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202504/t20250421_279828.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_2.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年10月份新疆电网“两个细则”考核补偿情况的通知 2018-11-21,2018-11-21,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116231.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年11月份新疆电网“两个细则”考核补偿情况的通知 2019-01-02,2019-01-02,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116248.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_29.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年12月份新疆电网“两个细则”考核和补偿情况的通知 2019-01-24,2019-01-24,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116258.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_28.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年1、2月份新疆电网“两个细则” 考核补偿情况的通知 2018-05-18,2018-05-18,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116190.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_33.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年3月、4月、5月新疆电网“两个细则”考核补偿情况的通知 2018-07-20,2018-07-20,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116199.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_32.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年6月份新疆电网“两个细则”考核补偿情况的通知 2018-10-09,2018-10-09,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116216.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_31.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年7月份新疆电网“两个细则”考核补偿情况的通知 2018-10-09,2018-10-09,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116217.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_31.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年8月份新疆电网“两个细则”考核补偿情况的通知 2018-10-09,2018-10-09,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116218.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_31.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2018年9月份新疆电网“两个细则”考核补偿情况的通知 2018-11-13,2018-11-13,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116228.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_30.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年10月新疆电网“两个细则”考核补偿情况的通知 2019-11-27,2019-11-27,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116355.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_22.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年11月新疆电网“两个细则”考核补偿情况的通知 2019-12-23,2019-12-23,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116360.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_22.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年12月份新疆电网“两个细则”考核补偿情况的通知 2020-01-19,2020-01-19,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116380.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_20.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年1月份新疆电网“两个细则”考核补偿情况的通知 2019-05-22,2019-05-22,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116286.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年2月份新疆电网“两个细则”考核补偿情况的通知 2019-05-22,2019-05-22,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116287.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_27.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年3月份新疆电网“两个细则”考核补偿情况的通知 2019-06-06,2019-06-06,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116291.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年4月新疆电网“两个细则”考核补偿情况的通知 2019-06-26,2019-06-26,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116295.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_26.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年5月份新疆电网“两个细则”考核补偿情况的通知 2019-07-17,2019-07-17,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116305.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年6月份新疆电网“两个细则”考核补偿情况的通知 2019-08-16,2019-08-16,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116315.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_25.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年7月新疆电网“两个细则”考核补偿情况的通知 2019-10-24,2019-10-24,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116339.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年8月新疆电网“两个细则”考核补偿情况的通知 2019-10-24,2019-10-24,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116340.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2019年9月新疆电网“两个细则”考核补偿情况的通知 2019-10-31,2019-10-31,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116342.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_23.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年10月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-12-11,2020-12-11,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116455.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年11月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2021-01-04,2021-01-04,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116462.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_15.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年12月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2021-02-19,2021-02-19,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116468.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_14.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年1月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-04-15,2020-04-15,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116392.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_20.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年2月新疆电网“两个细则”考核和补偿结果的通知 2020-05-18,2020-05-18,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116401.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_19.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年3月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-06-05,2020-06-05,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116408.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_18.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年4月新疆电网“两个细则”考核和补偿结果的通知 2020-06-05,2020-06-05,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116410.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_18.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年5月新疆电网“两个细则”考核和补偿结果的通知 2020-06-12,2020-06-12,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116411.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_18.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年6月新疆电网、天中、吉泉直流配套电源“两个细则”考核补偿结果的通知 2020-09-25,2020-09-25,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116432.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
P2,公告/公示类，需确认是否为规则正文或仅为过程信息,人工确认正文性质后再入库,54,新疆,国家能源局新疆监管办公室-通知公告,国家能源局新疆监管办公室,关于公示2020年7月新疆电网、天中、吉泉直流配套电源“两个细则”考核和补偿结果的通知 2020-10-13,2020-10-13,电网,HTML,https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116436.html,https://xjb.nea.gov.cn/dtyw/tzgg/index_17.html
